id,hhid,inc,female
179372,341177,259312.45859999998,TRUE
179373,1939,80839.90980000001,TRUE
179376,355686,1778569.7148359998,FALSE
179380,347847,447242.11740000005,TRUE
179395,163798,647051.5624032,FALSE
179396,237703,201697.28093880002,FALSE
179398,59928,199364.2326,TRUE
179402,36983,223950.23820000002,TRUE
179404,391237,2306688.579,TRUE
179405,69059,642480.5789999999,TRUE
179409,304969,477606.3318,TRUE
179410,282988,205402.8366,TRUE
179411,86757,190548.97405919997,FALSE
179419,244649,1233523.863,TRUE
179423,270447,163453.09499999997,TRUE
179429,182286,115739.37180000002,TRUE
179430,192820,477606.3318,TRUE
179431,18407,95428.125,TRUE
179436,383849,1160121.807,TRUE
179443,359416,281388.2416992,FALSE
179449,6341,1057210.926444,FALSE
179451,263594,308397.5385984,FALSE
179461,2884,218074.077,TRUE
179463,81337,659962.7189999999,TRUE
179464,33021,738163.647,TRUE
179468,132588,546398.7750000001,TRUE
179472,188563,239082.1137252,FALSE
179473,338592,2306688.579,TRUE
179475,423143,994968.7516800001,FALSE
179476,9779,229863.58755119995,FALSE
179482,402988,501612.50412,FALSE
179487,397925,381604.1814,TRUE
179488,658,868952.7989999999,TRUE
179492,190139,80839.90980000001,TRUE
179499,425112,287316.1278,TRUE
179500,139784,479301.7829796001,FALSE
179509,408678,290935.3267368,FALSE
179513,61969,381604.1814,TRUE
179516,260692,263958.674454,FALSE
179518,141587,2072628.1939680004,FALSE
179528,121049,854011.478916,FALSE
179530,159672,1233523.863,TRUE
179538,425511,928975.671,TRUE
179542,231789,356631.795,TRUE
179544,243413,777957.0193800002,FALSE
179545,252515,1233523.863,TRUE
179550,192761,199364.2326,TRUE
179554,385623,592227.4848444,FALSE
179559,33223,255540.31621560003,FALSE
179562,350314,160591.57524719997,FALSE
179564,329865,223950.23820000002,TRUE
179565,205137,738163.647,TRUE
179567,101718,546398.7750000001,TRUE
179570,98508,272594.6407512,FALSE
179575,393791,439739.711028,FALSE
179586,122921,80839.90980000001,TRUE
179590,128512,41452.234200000006,TRUE
179593,161139,714179.115,TRUE
179598,225635,335757.3391764,FALSE
179605,2865,136156.76099999997,TRUE
179614,145342,349450.6158,TRUE
179628,314650,928975.671,TRUE
179637,355594,88772.6502,TRUE
179638,276526,318843.8158464,FALSE
179648,351370,411538.4442,TRUE
179649,29372,469768.32826200005,FALSE
179651,26660,239082.1137252,FALSE
179654,227171,299698.7058,TRUE
179668,164109,176351.0346,TRUE
179689,419421,80839.90980000001,TRUE
179701,135050,456505.42860000004,TRUE
179714,416402,248783.90940000003,TRUE
179715,25129,99995.87498760001,FALSE
179718,417696,321996.70619999996,TRUE
179719,322425,3341345.194728,FALSE
179727,74199,743703.3437040001,FALSE
179728,64821,79573.08947039998,FALSE
179732,430835,395896.80780000007,TRUE
179734,144330,447242.11740000005,TRUE
179755,207326,1314344.1870000004,TRUE
179773,158425,614871.8550000001,TRUE
179779,116467,66187.63816919996,FALSE
179782,73726,1022283.9129600001,FALSE
179785,111031,99995.87498760001,FALSE
179801,217506,266153.7762,TRUE
179817,167041,190548.97405919997,FALSE
179831,235045,259312.45859999998,TRUE
179834,174992,314143.479,TRUE
179837,193952,136156.76099999997,TRUE
179839,420545,1578581.1989999998,TRUE
179844,24653,229863.58755119995,FALSE
179848,309764,477606.3318,TRUE
179849,169392,659962.7189999999,TRUE
179856,398024,428050.8882,TRUE
179860,130785,57623.64659999998,TRUE
179862,353528,537978.0615768001,FALSE
179864,170903,359893.09201319993,FALSE
179869,200129,1247670.1138680002,FALSE
179885,170873,1124738.2577880002,FALSE
179891,315710,695421.675,TRUE
179894,235496,469768.32826200005,FALSE
179895,241352,364745.2302000001,TRUE
179902,26274,633562.0436088,FALSE
179905,296933,379975.86919799994,FALSE
179906,6907,42638.32985039997,FALSE
179907,208819,1160121.807,TRUE
179908,22680,558791.4239135999,FALSE
179909,300424,49859.62019999996,TRUE
179918,80324,813661.6426200002,FALSE
179919,17935,290935.3267368,FALSE
179931,319630,439739.711028,FALSE
179945,310852,537978.0615768001,FALSE
179948,322813,738163.647,TRUE
179951,214256,102803.94539999997,TRUE
179956,63370,364745.2302000001,TRUE
179957,170963,439739.711028,FALSE
179960,430499,418704.78783959994,FALSE
179965,153712,994968.7516800001,FALSE
179967,410939,466769.8854,TRUE
179974,291553,2306688.579,TRUE
179977,163395,677779.3469016,FALSE
179982,326613,676036.179,TRUE
179983,398621,498536.8829999999,TRUE
179991,114523,190548.97405919997,FALSE
179994,431918,1205805.94902,FALSE
179996,70501,760509.7109999999,TRUE
180005,368885,121239.68282999996,FALSE
180012,83241,1380631.84092,FALSE
180014,21062,349450.6158,TRUE
180024,129256,854011.478916,FALSE
180033,153489,546398.7750000001,TRUE
180034,166709,318843.8158464,FALSE
180046,222364,418857.4962,TRUE
180055,51832,281388.2416992,FALSE
180064,71341,190548.97405919997,FALSE
180065,342202,287316.1278,TRUE
180066,106295,456505.42860000004,TRUE
180068,277072,428050.8882,TRUE
180073,310852,1314344.1870000004,TRUE
180075,321511,428050.8882,TRUE
180085,318558,57623.64659999998,TRUE
180086,33436,344561.0947128,FALSE
180090,28846,259312.45859999998,TRUE
180096,158180,460841.89984560007,FALSE
180103,114295,659962.7189999999,TRUE
180105,270054,447242.11740000005,TRUE
180106,266107,1511825.0339520003,FALSE
180112,386155,960258.195,TRUE
180124,88011,1096858.9710000001,TRUE
180131,336437,246393.55367639998,FALSE
180133,351840,943332.328908,FALSE
180134,189743,960258.195,TRUE
180135,219213,2072628.1939680004,FALSE
180136,161679,373063.743,TRUE
180137,91755,88772.6502,TRUE
180143,306700,2281052.8246680005,FALSE
180145,118216,868952.7989999999,TRUE
180146,149558,30925.18251000002,FALSE
180147,169898,33408.76500000003,TRUE
180149,155409,335757.3391764,FALSE
180153,21127,136156.76099999997,TRUE
180154,59648,1050349.131,TRUE
180156,339908,1896262.7574240002,FALSE
180164,210850,128681.5374,TRUE
180165,387782,80839.90980000001,TRUE
180166,202353,193433.87699999998,TRUE
180168,110899,211958.86140000002,TRUE
180176,62901,373063.743,TRUE
180178,110414,318843.8158464,FALSE
180188,177774,121239.68282999996,FALSE
180195,5974,170020.63259999998,TRUE
180198,159643,428681.56871519994,FALSE
180207,227406,263958.674454,FALSE
180208,425074,676036.179,TRUE
180212,319969,54881.42403239998,FALSE
180217,405066,90163.64365559995,FALSE
180220,173701,966738.9959280001,FALSE
180227,44457,917874.298728,FALSE
180233,205008,57623.64659999998,TRUE
180234,6257,797918.62302,FALSE
180237,13561,351818.2178388,FALSE
180241,293672,584793.027,TRUE
180247,294775,447242.11740000005,TRUE
180251,187681,136156.76099999997,TRUE
180252,293096,110242.57139999999,TRUE
180253,64668,409444.6891896,FALSE
180257,182083,498536.8829999999,TRUE
180263,8442,581569.2561203999,FALSE
180272,41395,218074.077,TRUE
180273,169833,928975.671,TRUE
180277,377413,122451.2406,TRUE
180285,53588,1314344.1870000004,TRUE
180286,251118,418857.4962,TRUE
180289,184102,456505.42860000004,TRUE
180291,403936,498536.8829999999,TRUE
180297,406476,510771.807,TRUE
180305,154919,42638.32985039997,FALSE
180308,30055,854011.478916,FALSE
180311,347928,344561.0947128,FALSE
180313,175447,966738.9959280001,FALSE
180315,94179,618154.7387903999,FALSE
180318,263158,810258.1109999999,TRUE
180320,384709,1205805.94902,FALSE
180325,261665,263958.674454,FALSE
180327,250894,928975.671,TRUE
180337,292120,49859.62019999996,TRUE
180338,235747,570917.295,TRUE
180349,373340,248783.90940000003,TRUE
180360,81945,231123.74220000004,TRUE
180364,89152,813661.6426200002,FALSE
180365,194683,522876.62700000004,TRUE
180368,225674,115739.37180000002,TRUE
180369,175419,447242.11740000005,TRUE
180371,368985,760509.7109999999,TRUE
180374,169798,239082.1137252,FALSE
180378,60218,537978.0615768001,FALSE
180380,268585,110242.57139999999,TRUE
180391,113360,784534.9589999999,TRUE
180398,117546,242738.33220000006,TRUE
180410,28361,810258.1109999999,TRUE
180419,343220,381604.1814,TRUE
180421,377025,436661.85419999994,TRUE
180424,37576,272594.6407512,FALSE
180429,101086,253767.40739999997,TRUE
180433,27384,220299.73722000004,FALSE
180438,391562,272594.6407512,FALSE
180461,79258,341310.9258,TRUE
180467,172305,677779.3469016,FALSE
180473,312399,451175.8221144,FALSE
180474,124348,498536.8829999999,TRUE
180475,47886,833867.910504,FALSE
180477,136490,369855.62920439994,FALSE
180481,282893,306549.80460000003,TRUE
180497,304168,41452.234200000006,TRUE
180502,407854,428050.8882,TRUE
180503,152671,960258.195,TRUE
180508,331649,1089751.9524120002,FALSE
180513,273584,743703.3437040001,FALSE
180518,63028,236769.17940000002,TRUE
180520,94532,321996.70619999996,TRUE
180530,229313,111547.77564240003,FALSE
180534,190018,570917.295,TRUE
180535,5292,854011.478916,FALSE
180536,62915,525541.212396,FALSE
180539,298887,1247670.1138680002,FALSE
180548,103989,90163.64365559995,FALSE
180549,67296,966738.9959280001,FALSE
180559,296905,614871.8550000001,TRUE
180560,213887,547619.8773384,FALSE
180565,326713,813661.6426200002,FALSE
180568,312796,547619.8773384,FALSE
180571,214429,418857.4962,TRUE
180573,8451,223950.23820000002,TRUE
180574,232048,810258.1109999999,TRUE
180587,26361,676036.179,TRUE
180597,244983,1233523.863,TRUE
180599,28834,895160.799,TRUE
180610,63064,2611421.7947640005,FALSE
180613,242451,190548.97405919997,FALSE
180621,154423,428681.56871519994,FALSE
180625,384445,163453.09499999997,TRUE
180633,135170,501612.50412,FALSE
180634,166021,510771.807,TRUE
180635,88561,522876.62700000004,TRUE
180643,300786,928975.671,TRUE
180652,87263,487792.63260000007,TRUE
180654,432377,1009895.6790000001,TRUE
180667,265910,246393.55367639998,FALSE
180675,234626,1096858.9710000001,TRUE
180677,7584,351818.2178388,FALSE
180683,249637,760509.7109999999,TRUE
180686,292385,1089751.9524120002,FALSE
180689,331663,1233523.863,TRUE
180694,249838,364745.2302000001,TRUE
180695,400157,156438.6174,TRUE
180699,303755,659962.7189999999,TRUE
180714,106994,163453.09499999997,TRUE
180717,236006,2306688.579,TRUE
180718,345029,428050.8882,TRUE
180720,15811,131980.57944479998,FALSE
180722,183248,695421.675,TRUE
180723,108497,356631.795,TRUE
180732,154412,259312.45859999998,TRUE
180739,38657,1009895.6790000001,TRUE
180744,7164,1511825.0339520003,FALSE
180746,72462,272594.6407512,FALSE
180748,429069,618154.7387903999,FALSE
180750,52234,1050349.131,TRUE
180757,141377,229863.58755119995,FALSE
180773,326005,428681.56871519994,FALSE
180777,216204,833867.910504,FALSE
180787,343900,218074.077,TRUE
180790,11283,833867.910504,FALSE
180794,101829,1380631.84092,FALSE
180805,103173,546398.7750000001,TRUE
180806,375943,33408.76500000003,TRUE
180808,416083,1671679.3823640004,FALSE
180809,108483,293339.75580000004,TRUE
180818,188639,273103.38899999997,TRUE
180820,268432,306549.80460000003,TRUE
180827,376922,359893.09201319993,FALSE
180829,209027,592227.4848444,FALSE
180834,124266,57623.64659999998,TRUE
180860,269757,695421.675,TRUE
180871,206130,359893.09201319993,FALSE
180872,107331,253767.40739999997,TRUE
180874,290265,659962.7189999999,TRUE
180880,261127,1285835.0098680002,FALSE
180883,183557,328634.4438,TRUE
180891,156041,169664.3251488,FALSE
180894,196095,211958.86140000002,TRUE
180895,114474,400672.8967536,FALSE
180901,326597,259312.45859999998,TRUE
180908,422804,642480.5789999999,TRUE
180916,290745,436661.85419999994,TRUE
180922,187026,569532.0479219999,FALSE
180928,188726,273103.38899999997,TRUE
180932,140177,2306688.579,TRUE
180933,237143,299698.7058,TRUE
180935,341221,351818.2178388,FALSE
180946,290782,211958.86140000002,TRUE
180947,28632,647051.5624032,FALSE
180948,121782,695421.675,TRUE
180952,311990,30925.18251000002,FALSE
180967,367076,90163.64365559995,FALSE
180971,321769,248783.90940000003,TRUE
180972,278846,57623.64659999998,TRUE
181001,344615,99995.87498760001,FALSE
181003,152466,695421.675,TRUE
181007,49022,661998.9802248002,FALSE
181009,138371,335757.3391764,FALSE
181015,119703,33408.76500000003,TRUE
181016,93311,692612.9515512001,FALSE
181018,410831,341310.9258,TRUE
181024,287637,236769.17940000002,TRUE
181025,270124,259312.45859999998,TRUE
181034,108649,193433.87699999998,TRUE
181037,151942,170020.63259999998,TRUE
181043,30792,1247670.1138680002,FALSE
181052,120731,122451.2406,TRUE
181053,360704,479301.7829796001,FALSE
181056,161954,160591.57524719997,FALSE
181058,191618,466769.8854,TRUE
181064,183032,534681.4589999999,TRUE
181082,41427,281388.2416992,FALSE
181090,271084,3341345.194728,FALSE
181092,246828,960258.195,TRUE
181095,318498,306549.80460000003,TRUE
181100,78244,411538.4442,TRUE
181106,359859,1022283.9129600001,FALSE
181110,15295,411538.4442,TRUE
181113,163886,321996.70619999996,TRUE
181115,334540,2611421.7947640005,FALSE
181124,111358,570917.295,TRUE
181129,191694,142812.9355068,FALSE
181137,307640,569532.0479219999,FALSE
181139,104255,569532.0479219999,FALSE
181141,174118,1452915.472428,FALSE
181150,309127,708259.059576,FALSE
181151,305812,1022283.9129600001,FALSE
181161,67253,501612.50412,FALSE
181167,347313,190548.97405919997,FALSE
181173,260714,525541.212396,FALSE
181187,13633,388225.25820000004,TRUE
181188,291511,560106.495,TRUE
181189,21643,223950.23820000002,TRUE
181199,201015,738163.647,TRUE
181200,126834,1162197.103212,FALSE
181211,357955,187652.9538,TRUE
181214,428771,487792.63260000007,TRUE
181217,361210,281388.2416992,FALSE
181222,291480,1096858.9710000001,TRUE
181229,66409,236769.17940000002,TRUE
181233,265787,598625.703,TRUE
181251,128318,248783.90940000003,TRUE
181257,250840,854011.478916,FALSE
181258,48188,695421.675,TRUE
181266,213478,90163.64365559995,FALSE
181274,272205,714179.115,TRUE
181275,163925,341310.9258,TRUE
181279,375798,111547.77564240003,FALSE
181285,11741,142812.9355068,FALSE
181290,414260,477606.3318,TRUE
181291,187166,1124738.2577880002,FALSE
181292,346822,110242.57139999999,TRUE
181295,303557,760509.7109999999,TRUE
181296,131685,581569.2561203999,FALSE
181297,301505,466769.8854,TRUE
181300,120295,1233523.863,TRUE
181304,250434,1022283.9129600001,FALSE
181306,143080,1511825.0339520003,FALSE
181310,432542,1578581.1989999998,TRUE
181312,374718,491155.05000959995,FALSE
181314,107400,390280.9363308,FALSE
181316,168378,537978.0615768001,FALSE
181318,24885,364745.2302000001,TRUE
181321,175506,760509.7109999999,TRUE
181329,396638,115739.37180000002,TRUE
181330,54580,460841.89984560007,FALSE
181331,140096,479301.7829796001,FALSE
181332,238411,281388.2416992,FALSE
181333,130384,592227.4848444,FALSE
181334,268776,960258.195,TRUE
181336,343722,328634.4438,TRUE
181337,102971,122451.2406,TRUE
181341,102174,30925.18251000002,FALSE
181343,298697,318843.8158464,FALSE
181344,26219,917874.298728,FALSE
181348,391234,1896262.7574240002,FALSE
181350,77280,428681.56871519994,FALSE
181355,267917,356631.795,TRUE
181357,428110,1511825.0339520003,FALSE
181362,284552,896465.8366200001,FALSE
181363,160710,695421.675,TRUE
181365,6120,229863.58755119995,FALSE
181367,114811,469768.32826200005,FALSE
181377,192411,66815.49420000002,TRUE
181385,232998,102803.94539999997,TRUE
181386,27485,487792.63260000007,TRUE
181389,138327,181371.83219999998,TRUE
181400,144538,943332.328908,FALSE
181404,164885,239082.1137252,FALSE
181407,202124,784534.9589999999,TRUE
181408,44131,187652.9538,TRUE
181414,95984,647051.5624032,FALSE
181417,361482,570917.295,TRUE
181418,117226,3341345.194728,FALSE
181423,60250,163453.09499999997,TRUE
181425,72859,1096858.9710000001,TRUE
181447,19065,1247670.1138680002,FALSE
181463,47064,328634.4438,TRUE
181465,240314,364745.2302000001,TRUE
181467,157453,1511825.0339520003,FALSE
181468,256176,436661.85419999994,TRUE
181471,327046,341310.9258,TRUE
181479,318473,308397.5385984,FALSE
181485,400318,743703.3437040001,FALSE
181489,342661,469768.32826200005,FALSE
181493,90429,266153.7762,TRUE
181495,162125,479301.7829796001,FALSE
181504,437047,2611421.7947640005,FALSE
181511,364796,169664.3251488,FALSE
181513,239134,618154.7387903999,FALSE
181517,206074,246393.55367639998,FALSE
181523,147774,321996.70619999996,TRUE
181525,87415,451175.8221144,FALSE
181538,144688,163453.09499999997,TRUE
181547,87594,74088.07379999998,TRUE
181554,224668,306549.80460000003,TRUE
181558,139567,163453.09499999997,TRUE
181561,295281,451175.8221144,FALSE
181578,151456,30925.18251000002,FALSE
181580,81908,187652.9538,TRUE
181582,378128,570917.295,TRUE
181585,13605,1009895.6790000001,TRUE
181587,47974,797918.62302,FALSE
181591,171908,388225.25820000004,TRUE
181607,160198,584793.027,TRUE
181613,13989,1579554.0940320005,FALSE
181614,28834,369855.62920439994,FALSE
181617,130987,840204.4949999999,TRUE
181620,400862,90163.64365559995,FALSE
181623,25873,121239.68282999996,FALSE
181627,234480,263958.674454,FALSE
181634,104078,960258.195,TRUE
181645,412981,1009895.6790000001,TRUE
181647,323871,156438.6174,TRUE
181651,247653,181371.83219999998,TRUE
181658,245911,79573.08947039998,FALSE
181661,106356,321996.70619999996,TRUE
181674,165729,1247670.1138680002,FALSE
181683,78038,439739.711028,FALSE
181691,393238,928975.671,TRUE
181698,247547,1579554.0940320005,FALSE
181699,138634,877669.6253399999,FALSE
181710,322086,57623.64659999998,TRUE
181712,311501,510771.807,TRUE
181723,13292,156438.6174,TRUE
181728,100588,57623.64659999998,TRUE
181746,3755,335757.3391764,FALSE
181748,391709,349450.6158,TRUE
181751,305178,351818.2178388,FALSE
181758,61310,341310.9258,TRUE
181763,416407,598625.703,TRUE
181767,334333,1778569.7148359998,FALSE
181776,191701,54881.42403239998,FALSE
181781,155452,30925.18251000002,FALSE
181782,7365,199364.2326,TRUE
181787,284665,1896262.7574240002,FALSE
181788,419704,328634.4438,TRUE
181791,16667,344561.0947128,FALSE
181792,421856,111547.77564240003,FALSE
181805,218319,714179.115,TRUE
181808,61994,255540.31621560003,FALSE
181810,210304,1009895.6790000001,TRUE
181814,433371,1285835.0098680002,FALSE
181816,330099,253767.40739999997,TRUE
181820,243591,369855.62920439994,FALSE
181821,241245,327064.8752028,FALSE
181823,137017,1896262.7574240002,FALSE
181830,40082,131980.57944479998,FALSE
181840,386301,253767.40739999997,TRUE
181842,423212,1314344.1870000004,TRUE
181845,42693,1452915.472428,FALSE
181850,8451,409444.6891896,FALSE
181851,327005,160591.57524719997,FALSE
181854,202438,627779.2949999999,TRUE
181857,373944,248783.90940000003,TRUE
181858,198407,190548.97405919997,FALSE
181862,328306,136156.76099999997,TRUE
181866,184092,501612.50412,FALSE
181871,217659,1247670.1138680002,FALSE
181876,411341,647051.5624032,FALSE
181877,403785,840204.4949999999,TRUE
181884,146272,306549.80460000003,TRUE
181886,330817,335757.3391764,FALSE
181889,100308,917874.298728,FALSE
181894,342006,115739.37180000002,TRUE
181898,176780,598625.703,TRUE
181903,194068,501612.50412,FALSE
181906,198618,522876.62700000004,TRUE
181919,338242,784534.9589999999,TRUE
181929,272453,314143.479,TRUE
181938,12451,738163.647,TRUE
181942,414406,477606.3318,TRUE
181943,423098,349450.6158,TRUE
181944,47544,3341345.194728,FALSE
181947,367957,411538.4442,TRUE
181954,50532,359893.09201319993,FALSE
181957,297203,877669.6253399999,FALSE
181958,217327,714179.115,TRUE
181962,68524,400672.8967536,FALSE
181964,276505,169664.3251488,FALSE
181968,307284,30925.18251000002,FALSE
181973,101082,229863.58755119995,FALSE
181976,15117,255540.31621560003,FALSE
181977,268289,491155.05000959995,FALSE
181983,175979,1285835.0098680002,FALSE
181988,230944,738163.647,TRUE
182000,149332,266153.7762,TRUE
182004,90172,359893.09201319993,FALSE
182012,394015,491155.05000959995,FALSE
182013,365571,334764.261,TRUE
182017,365941,328634.4438,TRUE
182026,351593,633562.0436088,FALSE
182032,367466,253767.40739999997,TRUE
182033,149539,501612.50412,FALSE
182036,258355,80839.90980000001,TRUE
182037,120693,1805447.0070000002,TRUE
182039,336224,428681.56871519994,FALSE
182040,134186,1009895.6790000001,TRUE
182047,389582,41452.234200000006,TRUE
182048,411534,1089751.9524120002,FALSE
182049,312851,327064.8752028,FALSE
182065,339354,115739.37180000002,TRUE
182074,173117,255540.31621560003,FALSE
182076,360919,581569.2561203999,FALSE
182079,316512,1896262.7574240002,FALSE
182084,95040,272594.6407512,FALSE
182091,13409,3341345.194728,FALSE
182096,365781,193433.87699999998,TRUE
182098,232968,181371.83219999998,TRUE
182109,274522,584793.027,TRUE
182111,27306,510771.807,TRUE
182137,18371,231123.74220000004,TRUE
182142,360752,569532.0479219999,FALSE
182151,185281,359893.09201319993,FALSE
182155,192717,418704.78783959994,FALSE
182168,51142,335757.3391764,FALSE
182171,420962,1285835.0098680002,FALSE
182172,257206,349450.6158,TRUE
182173,127677,110242.57139999999,TRUE
182174,101999,373063.743,TRUE
182181,60473,1511825.0339520003,FALSE
182182,365447,231123.74220000004,TRUE
182192,134069,102803.94539999997,TRUE
182198,9671,80839.90980000001,TRUE
182199,18610,642480.5789999999,TRUE
182206,311805,560106.495,TRUE
182218,350424,266153.7762,TRUE
182225,257146,560106.495,TRUE
182230,705,994968.7516800001,FALSE
182239,436554,487792.63260000007,TRUE
182258,200350,395896.80780000007,TRUE
182263,389818,160591.57524719997,FALSE
182276,132609,451175.8221144,FALSE
182278,73240,1380631.84092,FALSE
182280,238005,314143.479,TRUE
182283,227818,960258.195,TRUE
182285,297002,1578581.1989999998,TRUE
182287,391220,373063.743,TRUE
182302,431378,220299.73722000004,FALSE
182303,18419,308397.5385984,FALSE
182307,28487,181371.83219999998,TRUE
182312,359066,1778569.7148359998,FALSE
182315,374889,239082.1137252,FALSE
182319,7110,390280.9363308,FALSE
182326,318162,797918.62302,FALSE
182327,433996,373063.743,TRUE
182335,318628,205402.8366,TRUE
182339,51241,210085.03910880003,FALSE
182344,324279,966738.9959280001,FALSE
182345,351183,229863.58755119995,FALSE
182349,55709,223950.23820000002,TRUE
182358,201248,356631.795,TRUE
182372,184384,487792.63260000007,TRUE
182377,377943,994968.7516800001,FALSE
182384,375035,418704.78783959994,FALSE
182394,111500,510771.807,TRUE
182405,224660,895160.799,TRUE
182411,122270,1160121.807,TRUE
182422,157884,627779.2949999999,TRUE
182438,44101,1778569.7148359998,FALSE
182443,418045,403272.441,TRUE
182450,67947,328634.4438,TRUE
182452,345202,356631.795,TRUE
182453,51309,356631.795,TRUE
182456,139784,110242.57139999999,TRUE
182473,319040,143023.11659999998,TRUE
182474,105756,246393.55367639998,FALSE
182479,326519,169664.3251488,FALSE
182480,110196,248783.90940000003,TRUE
182485,58483,534681.4589999999,TRUE
182486,288717,369855.62920439994,FALSE
182489,427791,409444.6891896,FALSE
182491,43464,273103.38899999997,TRUE
182498,328260,122451.2406,TRUE
182499,234284,1285835.0098680002,FALSE
182500,68854,299698.7058,TRUE
182507,49388,223950.23820000002,TRUE
182511,428741,1089751.9524120002,FALSE
182515,68646,1335077.266932,FALSE
182527,385515,2281052.8246680005,FALSE
182528,95978,1124738.2577880002,FALSE
182538,109714,160591.57524719997,FALSE
182544,149347,1578581.1989999998,TRUE
182546,391118,220299.73722000004,FALSE
182560,322584,2306688.579,TRUE
182586,116262,436661.85419999994,TRUE
182598,263533,534681.4589999999,TRUE
182614,120199,128681.5374,TRUE
182623,172597,223950.23820000002,TRUE
182633,224241,102803.94539999997,TRUE
182634,394402,569532.0479219999,FALSE
182637,322156,30925.18251000002,FALSE
182659,196724,1805447.0070000002,TRUE
182661,423955,676036.179,TRUE
182674,302195,111547.77564240003,FALSE
182677,172698,469768.32826200005,FALSE
182681,378727,128681.5374,TRUE
182687,74331,239082.1137252,FALSE
182690,407782,150678.70739999998,TRUE
182699,246281,170020.63259999998,TRUE
182712,298608,33408.76500000003,TRUE
182718,85959,259312.45859999998,TRUE
182727,92170,131980.57944479998,FALSE
182735,227102,66187.63816919996,FALSE
182737,142839,33408.76500000003,TRUE
182739,436235,359893.09201319993,FALSE
182747,292032,49859.62019999996,TRUE
182750,352954,379975.86919799994,FALSE
182751,51832,395896.80780000007,TRUE
182754,398535,181371.83219999998,TRUE
182756,425450,170020.63259999998,TRUE
182762,362866,88772.6502,TRUE
182772,126901,239082.1137252,FALSE
182780,81594,66815.49420000002,TRUE
182782,172050,176351.0346,TRUE
182788,215126,242738.33220000006,TRUE
182790,432110,263958.674454,FALSE
182791,337314,220299.73722000004,FALSE
182807,406982,581569.2561203999,FALSE
182809,178474,115739.37180000002,TRUE
182811,93758,246393.55367639998,FALSE
182818,15925,400672.8967536,FALSE
182825,18978,994968.7516800001,FALSE
182828,245590,299840.49185399996,FALSE
182835,61955,1579554.0940320005,FALSE
182841,261106,547619.8773384,FALSE
182844,333579,2281052.8246680005,FALSE
182858,17822,581569.2561203999,FALSE
182859,417992,418704.78783959994,FALSE
182861,184156,57623.64659999998,TRUE
182865,371376,614871.8550000001,TRUE
182866,412912,102803.94539999997,TRUE
182871,385000,618154.7387903999,FALSE
182872,30831,581569.2561203999,FALSE
182886,309789,128681.5374,TRUE
182889,160358,584793.027,TRUE
182890,210293,403272.441,TRUE
182892,187753,469768.32826200005,FALSE
182893,239210,156438.6174,TRUE
182902,406929,928975.671,TRUE
182907,326041,1009895.6790000001,TRUE
182909,386108,1162197.103212,FALSE
182912,2201,231123.74220000004,TRUE
182914,235712,335757.3391764,FALSE
182918,380911,411538.4442,TRUE
182924,361646,584793.027,TRUE
182926,189432,1124738.2577880002,FALSE
182932,110767,57623.64659999998,TRUE
182934,281564,917874.298728,FALSE
182937,223856,231123.74220000004,TRUE
182942,389686,833867.910504,FALSE
182956,429375,308397.5385984,FALSE
182957,201792,156438.6174,TRUE
182960,45431,813661.6426200002,FALSE
182965,196213,1896262.7574240002,FALSE
182973,362877,943332.328908,FALSE
182976,128440,633562.0436088,FALSE
182977,90534,1285835.0098680002,FALSE
182978,181176,150817.54538160004,FALSE
182987,339907,2281052.8246680005,FALSE
182988,125357,205402.8366,TRUE
183000,274713,1160121.807,TRUE
183005,191971,220299.73722000004,FALSE
183009,98397,537978.0615768001,FALSE
183025,397458,1896262.7574240002,FALSE
183039,131117,150817.54538160004,FALSE
183040,233013,193433.87699999998,TRUE
183048,53793,335757.3391764,FALSE
183049,409149,456505.42860000004,TRUE
183059,303173,170020.63259999998,TRUE
183064,388253,364745.2302000001,TRUE
183066,275893,525541.212396,FALSE
183068,286704,308397.5385984,FALSE
183072,191778,90163.64365559995,FALSE
183076,132628,726075.932364,FALSE
183078,168983,537978.0615768001,FALSE
183079,36190,201697.28093880002,FALSE
183080,222086,833867.910504,FALSE
183087,211287,1285835.0098680002,FALSE
183091,224370,290935.3267368,FALSE
183093,138679,199364.2326,TRUE
183094,122496,966738.9959280001,FALSE
183096,279449,491155.05000959995,FALSE
183098,399500,614871.8550000001,TRUE
183099,114583,281388.2416992,FALSE
183104,189803,1805447.0070000002,TRUE
183108,271088,760893.903288,FALSE
183114,153985,163453.09499999997,TRUE
183115,199806,290935.3267368,FALSE
183118,254904,1896262.7574240002,FALSE
183121,308144,41452.234200000006,TRUE
183125,126083,54881.42403239998,FALSE
183127,68672,895160.799,TRUE
183128,418347,1162197.103212,FALSE
183133,194337,491155.05000959995,FALSE
183139,83984,190548.97405919997,FALSE
183143,347387,1435455.099,TRUE
183151,203325,193433.87699999998,TRUE
183153,130801,1579554.0940320005,FALSE
183156,142829,253767.40739999997,TRUE
183157,291164,403272.441,TRUE
183158,79747,308397.5385984,FALSE
183167,345121,491155.05000959995,FALSE
183172,406322,456505.42860000004,TRUE
183178,90956,2306688.579,TRUE
183179,152148,1671679.3823640004,FALSE
183191,125954,1022283.9129600001,FALSE
183201,195542,436661.85419999994,TRUE
183209,78366,74088.07379999998,TRUE
183216,433862,88772.6502,TRUE
183220,410235,110242.57139999999,TRUE
